,id,ventas,,
28052,702944,320.178,0%,
28053,622037,320.1372,0%,
28054,485421,320.1168,0%,
28055,481131,320.0964,0%,
28056,677730,320.0964,0%,
28057,696931,320.0964,0%,
28058,690908,320.0862,0%,
28059,767585,320.0862,0%,
28060,482616,320.0658,0%,
28061,292603,320.0556,0%,
28062,704060,320.0454,0%,
28063,767918,320.0454,0%,
28064,626202,319.9944,0%,
28065,771315,319.9944,0%,
28066,981084,319.9842,0%,
28067,427956,319.974,0%,
28068,925989,319.9638,0%,
28069,332923,319.9536,0%,
28070,934207,319.9536,0%,
28071,501037,319.9434,0%,
28072,396196,319.9332,0%,
28073,810683,319.9332,0%,
28074,668035,319.9026,0%,
28075,761366,319.8924,0%,
28076,793382,319.8822,0%,
28077,599342,319.8618,0%,
28078,605764,319.8516,0%,
28079,889737,319.8312,0%,
28080,804917,319.7904,0%,
28081,980413,319.7802,0%,
28082,747009,319.77,0%,
28083,399075,319.7598,0%,
28084,901755,319.7496,0%,
28085,339748,319.7292,0%,
28086,685436,319.6986,0%,
28087,957048,319.6782,0%,
28088,339024,319.668,0%,
28089,352363,319.668,0%,
28090,504474,319.6578,0%,
28091,821031,319.6578,0%,
28092,360076,319.617,0%,
28093,870923,319.617,0%,
28094,890064,319.617,0%,
28095,570740,319.6068,0%,
28096,306816,319.5966,0%,
28097,343293,319.5966,0%,
28098,923230,319.5864,0%,
28099,747096,319.5762,0%,
28100,517762,319.5456,0%,
28101,557019,319.515,0%,
28102,446715,319.5048,0%,
28103,561053,319.4946,0%,
28104,716542,319.4844,0%,
28105,896004,319.4844,0%,
28106,518934,319.464,0%,
28107,721226,319.464,0%,
28108,866822,319.464,0%,
28109,661827,319.4436,0%,
28110,266474,319.4334,0%,
28111,748152,319.3926,0%,
28112,990588,319.3416,0%,
28113,972495,319.3314,0%,
28114,410374,319.2906,0%,
28115,799445,319.2702,0%,
28116,631951,319.2498,0%,
28117,995213,319.2396,0%,
28118,694766,319.2294,0%,
28119,414723,319.1988,0%,
28120,680886,319.1784,0%,
28121,951998,319.1682,0%,
28122,524456,319.1478,0%,
28123,750122,319.1376,0%,
28124,992735,319.1274,0%,
28125,736015,319.0968,0%,
28126,479600,319.0866,0%,
28127,625959,319.0866,0%,
28128,812238,319.0662,0%,
28129,351518,319.0356,0%,
28130,542719,319.0356,0%,
28131,588795,319.0356,0%,
28132,509213,319.0254,0%,
28133,814739,319.0254,0%,
28134,884979,319.0254,0%,
28135,836270,319.0152,0%,
28136,424626,319.005,0%,
28137,878471,318.9948,0%,
28138,863794,318.9744,0%,
28139,930129,318.9744,0%,
28140,481192,318.9336,0%,
28141,944665,318.9336,0%,
28142,609198,318.903,0%,
28143,409831,318.8826,0%,
28144,395181,318.8724,0%,
28145,562216,318.8622,0%,
28146,856391,318.8622,0%,
28147,392881,318.852,0%,
28148,985145,318.8418,0%,
28149,503401,318.8316,0%,
28150,655382,318.8316,0%,
28151,371076,318.8214,0%,
28152,472559,318.8214,0%,
28153,483369,318.8214,0%,
28154,688547,318.8214,0%,
28155,332934,318.8112,0%,
28156,409604,318.8112,0%,
28157,719943,318.8112,0%,
28158,595158,318.801,0%,
28159,337833,318.7704,0%,
28160,611432,318.7704,0%,
28161,921752,318.75,0%,
28162,696133,318.7398,0%,
28163,312274,318.7296,0%,
28164,435943,318.699,0%,
28165,622700,318.6888,0%,
28166,870632,318.6786,0%,
28167,347089,318.6582,0%,
28168,835918,318.648,0%,
28169,258995,318.6378,0%,
28170,865632,318.6378,0%,
28171,528627,318.6276,0%,
28172,614898,318.6072,0%,
28173,499423,318.5664,0%,
28174,910322,318.5664,0%,
28175,807151,318.5562,0%,
28176,440452,318.546,0%,
28177,499326,318.546,0%,
28178,892801,318.546,0%,
28179,569841,318.5358,0%,
28180,441261,318.5256,0%,
28181,659223,318.495,0%,
28182,609659,318.4848,0%,
28183,640748,318.4746,0%,
28184,964035,318.444,0%,
28185,798045,318.4338,0%,
28186,304966,318.4236,0%,
28187,858029,318.4134,0%,
28188,472913,318.393,0%,
28189,763978,318.393,0%,
28190,910797,318.393,0%,
28191,352888,318.3828,0%,
28192,700000,318.3828,0%,
28193,833617,318.3726,0%,
28194,356734,318.3624,0%,
28195,493499,318.3522,0%,
28196,863145,318.3522,0%,
28197,585242,318.342,0%,
28198,728108,318.342,0%,
28199,880309,318.342,0%,
28200,943495,318.342,0%,
28201,560303,318.3318,0%,
28202,431409,318.3216,0%,
28203,420507,318.3012,0%,
28204,465059,318.3012,0%,
28205,975058,318.3012,0%,
28206,366191,318.291,0%,
28207,444691,318.2808,0%,
28208,715881,318.2808,0%,
28209,718392,318.2808,0%,
28210,616908,318.2706,0%,
28211,954191,318.2706,0%,
28212,305331,318.2604,0%,
28213,267686,318.2502,0%,
28214,889021,318.2502,0%,
28215,427609,318.2094,0%,
28216,716331,318.1992,0%,
28217,342325,318.1788,0%,
28218,838091,318.1686,0%,
28219,661982,318.138,0%,
28220,318660,318.1278,0%,
28221,829290,318.1176,0%,
28222,270790,318.0972,0%,
28223,569728,318.0972,0%,
28224,250725,318.087,0%,
28225,765772,318.0666,0%,
28226,782527,318.0666,0%,
28227,384396,318.0564,0%,
28228,552076,318.0564,0%,
28229,592316,318.0564,0%,
28230,751007,318.036,0%,
28231,918801,318.036,0%,
28232,820665,318.0156,0%,
28233,687556,317.985,0%,
28234,750561,317.985,0%,
28235,841309,317.985,0%,
28236,868216,317.9748,0%,
28237,956886,317.9646,0%,
28238,326840,317.9544,0%,
28239,486352,317.9544,0%,
28240,738644,317.9442,0%,
28241,954628,317.9034,0%,
28242,313527,317.8932,0%,
28243,316536,317.8932,0%,
28244,559639,317.8932,0%,
28245,362850,317.883,0%,
28246,521791,317.883,0%,
28247,893450,317.8728,0%,
28248,429946,317.8524,0%,
28249,530344,317.832,0%,
28250,969636,317.8218,0%,
28251,573408,317.8116,0%,
28252,829434,317.8116,0%,
28253,593598,317.8014,0%,
28254,590917,317.781,0%,
28255,388607,317.7708,0%,
28256,454070,317.7708,0%,
28257,713505,317.7708,0%,
28258,326904,317.7606,0%,
28259,476340,317.7606,0%,
28260,538709,317.7606,0%,
28261,945761,317.7504,0%,
28262,284750,317.7402,0%,
28263,542963,317.7402,0%,
28264,696222,317.73,0%,
28265,368662,317.7198,0%,
28266,692009,317.7198,0%,
28267,776536,317.7096,0%,
28268,390418,317.6892,0%,
28269,433872,317.679,0%,
28270,402603,317.6688,0%,
28271,534771,317.6484,0%,
28272,855634,317.6178,0%,
28273,301763,317.6076,0%,
28274,392401,317.6076,0%,
28275,527656,317.6076,0%,
28276,653855,317.6076,0%,
28277,696095,317.5872,0%,
28278,939252,317.5872,0%,
28279,577624,317.577,0%,
28280,735264,317.577,0%,
28281,662730,317.5668,0%,
28282,856196,317.5668,0%,
28283,493201,317.5464,0%,
28284,415635,317.5362,0%,
28285,702737,317.5362,0%,
28286,869113,317.5362,0%,
28287,787046,317.526,0%,
28288,491883,317.5158,0%,
28289,394557,317.5056,0%,
28290,418889,317.5056,0%,
28291,465632,317.4954,0%,
28292,860774,317.4954,0%,
28293,323529,317.4852,0%,
28294,633948,317.475,0%,
28295,314624,317.4648,0%,
28296,831802,317.4648,0%,
28297,815577,317.4546,0%,
28298,869197,317.4546,0%,
28299,424947,317.4444,0%,
28300,576823,317.4444,0%,
28301,540729,317.424,0%,
28302,652728,317.424,0%,
28303,322905,317.4138,0%,
28304,404136,317.4138,0%,
28305,269733,317.3934,0%,
28306,373466,317.3934,0%,
28307,477356,317.373,0%,
28308,709854,317.373,0%,
28309,492652,317.3628,0%,
28310,637140,317.3628,0%,
28311,978970,317.3628,0%,
28312,431711,317.3526,0%,
28313,890415,317.3322,0%,
28314,999186,317.3322,0%,
28315,285165,317.322,0%,
28316,321649,317.322,0%,
28317,445046,317.3118,0%,
28318,524134,317.3118,0%,
28319,992113,317.2608,0%,
28320,865972,317.2506,0%,
28321,610339,317.2404,0%,
28322,833747,317.2098,0%,
28323,488415,317.1894,0%,
28324,718498,317.1792,0%,
28325,345952,317.169,0%,
28326,504539,317.169,0%,
28327,999312,317.169,0%,
28328,379503,317.1588,0%,
28329,555723,317.1486,0%,
28330,921792,317.1486,0%,
28331,318559,317.1282,0%,
28332,727082,317.118,0%,
28333,892496,317.118,0%,
28334,649250,317.0976,0%,
28335,999763,317.0874,0%,
28336,533477,317.0772,0%,
28337,300189,317.0568,0%,
28338,656053,317.0058,0%,
28339,751295,316.9956,0%,
28340,655059,316.965,0%,
28341,678793,316.965,0%,
28342,556294,316.9548,0%,
28343,533731,316.9344,0%,
28344,678325,316.9344,0%,
28345,736043,316.9242,0%,
28346,738516,316.9242,0%,
28347,318194,316.914,0%,
28348,928582,316.914,0%,
28349,935530,316.914,0%,
28350,657191,316.8936,0%,
28351,773187,316.8936,0%,
28352,437702,316.8834,0%,
28353,538879,316.8834,0%,
28354,462315,316.8732,0%,
28355,832146,316.8732,0%,
28356,648869,316.863,0%,
28357,673616,316.863,0%,
28358,748639,316.863,0%,
28359,788401,316.8528,0%,
28360,864590,316.8324,0%,
28361,973158,316.8324,0%,
28362,889697,316.8222,0%,
28363,775624,316.8018,0%,
28364,488330,316.7916,0%,
28365,270851,316.7814,0%,
28366,769061,316.7814,0%,
28367,770448,316.7814,0%,
28368,550945,316.7712,0%,
28369,490908,316.761,0%,
28370,989109,316.7406,0%,
28371,663728,316.7304,0%,
28372,568660,316.7202,0%,
28373,349294,316.71,0%,
28374,769859,316.71,0%,
28375,551751,316.659,0%,
28376,353885,316.6284,0%,
28377,487383,316.6284,0%,
28378,723360,316.6284,0%,
28379,394448,316.6182,0%,
28380,749435,316.6182,0%,
28381,787554,316.5978,0%,
28382,682401,316.5876,0%,
28383,344172,316.5774,0%,
28384,772991,316.5672,0%,
28385,586175,316.5264,0%,
28386,925111,316.5264,0%,
28387,334399,316.506,0%,
28388,349759,316.4958,0%,
28389,609401,316.4958,0%,
28390,790986,316.4958,0%,
28391,976780,316.4958,0%,
28392,433331,316.4652,0%,
28393,519918,316.455,0%,
28394,750299,316.455,0%,
28395,939206,316.4448,0%,
28396,744854,316.4346,0%,
28397,926274,316.4346,0%,
28398,949378,316.4142,0%,
28399,906182,316.404,0%,
28400,534340,316.3734,0%,
28401,667999,316.3734,0%,
28402,716028,316.3734,0%,
28403,968286,316.3734,0%,
28404,572934,316.353,0%,
28405,962406,316.353,0%,
28406,664151,316.3428,0%,
28407,365304,316.2918,0%,
28408,596793,316.2816,0%,
28409,750757,316.2714,0%,
28410,883971,316.251,0%,
28411,302093,316.2408,0%,
28412,698111,316.2408,0%,
28413,717176,316.2408,0%,
28414,497616,316.2306,0%,
28415,938802,316.2306,0%,
28416,281160,316.2102,0%,
28417,826549,316.2102,0%,
28418,487157,316.2,0%,
28419,425335,316.1694,0%,
28420,404529,316.1592,0%,
28421,395836,316.1388,0%,
28422,801828,316.1388,0%,
28423,474178,316.1184,0%,
28424,489204,316.1184,0%,
28425,558291,316.1184,0%,
28426,779814,316.1184,0%,
28427,488107,316.1082,0%,
28428,841643,316.1082,0%,
28429,812700,316.098,0%,
28430,866883,316.0878,0%,
28431,948440,316.0674,0%,
28432,347642,316.0164,0%,
28433,741684,316.0164,0%,
28434,414130,316.0062,0%,
28435,632636,316.0062,0%,
28436,534451,315.996,0%,
28437,555893,315.996,0%,
28438,817712,315.996,0%,
28439,410225,315.9756,0%,
28440,754568,315.9756,0%,
28441,885313,315.9654,0%,
28442,415992,315.9552,0%,
28443,275104,315.945,0%,
28444,533706,315.9348,0%,
28445,880905,315.9348,0%,
28446,622164,315.9042,0%,
28447,670762,315.8838,0%,
28448,952349,315.8838,0%,
28449,360949,315.8736,0%,
28450,987128,315.8736,0%,
28451,861866,315.8634,0%,
28452,365820,315.8532,0%,
28453,556763,315.843,0%,
28454,673839,315.843,0%,
28455,925306,315.8226,0%,
28456,679753,315.792,0%,
28457,937923,315.7818,0%,
28458,806369,315.7716,0%,
28459,318161,315.7512,0%,
28460,625020,315.741,0%,
28461,819685,315.7308,0%,
28462,703940,315.6798,0%,
28463,672083,315.6696,0%,
28464,342777,315.6594,0%,
28465,477389,315.639,0%,
28466,508159,315.6288,0%,
28467,356492,315.6186,0%,
28468,669352,315.6186,0%,
28469,480305,315.6084,0%,
28470,790101,315.6084,0%,
28471,873507,315.5982,0%,
28472,275812,315.588,0%,
28473,643510,315.588,0%,
28474,951079,315.5676,0%,
28475,615937,315.5574,0%,
28476,933102,315.5574,0%,
28477,326480,315.5472,0%,
28478,709936,315.537,0%,
28479,615102,315.5268,0%,
28480,824957,315.5268,0%,
28481,728554,315.5166,0%,
28482,768322,315.5064,0%,
28483,267021,315.4962,0%,
28484,386845,315.4962,0%,
28485,546744,315.486,0%,
28486,410482,315.4758,0%,
28487,748398,315.4554,0%,
28488,694768,315.4452,0%,
28489,375185,315.435,0%,
28490,682040,315.435,0%,
28491,917116,315.435,0%,
28492,353606,315.4248,0%,
28493,868496,315.4146,0%,
28494,373930,315.384,0%,
28495,886442,315.384,0%,
28496,980040,315.384,0%,
28497,555543,315.3738,0%,
28498,442829,315.3534,0%,
28499,468870,315.3534,0%,
28500,406871,315.3432,0%,
28501,520220,315.3432,0%,
28502,569956,315.3432,0%,
28503,638693,315.3432,0%,
28504,359845,315.333,0%,
28505,489905,315.333,0%,
28506,902512,315.333,0%,
28507,894027,315.3126,0%,
28508,625221,315.3024,0%,
28509,767009,315.2922,0%,
28510,728978,315.282,0%,
28511,643458,315.2514,0%,
28512,883820,315.2412,0%,
28513,734592,315.231,0%,
28514,651513,315.2208,0%,
28515,548697,315.2106,0%,
28516,811630,315.2004,0%,
28517,711596,315.1902,0%,
28518,571751,315.18,0%,
28519,871233,315.1698,0%,
28520,484237,315.1596,0%,
28521,709305,315.1392,0%,
28522,287567,315.1188,0%,
28523,729155,315.1188,0%,
28524,830941,315.1188,0%,
28525,380392,315.0882,0%,
28526,592303,315.0882,0%,
28527,359313,315.0576,0%,
28528,715861,315.0474,0%,
28529,575076,315.0372,0%,
28530,729529,315.0168,0%,
28531,807024,315.0168,0%,
28532,714519,315.0066,0%,
28533,989760,315.0066,0%,
28534,480238,314.9964,0%,
28535,561695,314.9862,0%,
28536,999123,314.9556,0%,
28537,976289,314.9352,0%,
28538,499783,314.925,0%,
28539,415099,314.8842,0%,
28540,924800,314.8842,0%,
28541,917492,314.8638,0%,
28542,924521,314.8536,0%,
28543,542044,314.823,0%,
28544,351898,314.8026,0%,
28545,617988,314.7924,0%,
28546,443050,314.7822,0%,
28547,438222,314.772,0%,
28548,554916,314.7618,0%,
28549,750867,314.7516,0%,
28550,468648,314.7414,0%,
28551,586202,314.7414,0%,
28552,548497,314.6802,0%,
28553,615781,314.6802,0%,
28554,891663,314.67,0%,
28555,778827,314.6598,0%,
28556,893215,314.6598,0%,
28557,288687,314.6394,0%,
28558,390034,314.6394,0%,
28559,506551,314.619,0%,
28560,701487,314.619,0%,
28561,842148,314.619,0%,
28562,471626,314.6088,0%,
28563,613446,314.6088,0%,
28564,875216,314.5986,0%,
28565,729367,314.5884,0%,
28566,316142,314.5782,0%,
28567,514797,314.5782,0%,
28568,628361,314.568,0%,
28569,693724,314.568,0%,
28570,598968,314.5476,0%,
28571,389634,314.5374,0%,
28572,650091,314.5374,0%,
28573,890503,314.5374,0%,
28574,422200,314.4966,0%,
28575,450378,314.466,0%,
28576,657015,314.466,0%,
28577,730592,314.466,0%,
28578,852897,314.466,0%,
28579,903600,314.466,0%,
28580,276928,314.4456,0%,
28581,815038,314.4456,0%,
28582,927841,314.4456,0%,
28583,798103,314.4354,0%,
28584,437601,314.4252,0%,
28585,525053,314.4252,0%,
28586,609522,314.4252,0%,
28587,703740,314.4252,0%,
28588,824325,314.4252,0%,
28589,283895,314.415,0%,
28590,383875,314.415,0%,
28591,940648,314.415,0%,
28592,570956,314.4048,0%,
28593,922987,314.3844,0%,
28594,642223,314.3742,0%,
28595,650914,314.3436,0%,
28596,535812,314.3334,0%,
28597,405521,314.3232,0%,
28598,428787,314.3028,0%,
28599,429982,314.2824,0%,
28600,479198,314.2824,0%,
28601,437357,314.2518,0%,
28602,914341,314.2416,0%,
28603,665116,314.2314,0%,
28604,935237,314.2314,0%,
28605,884174,314.1906,0%,
28606,917620,314.1906,0%,
28607,516066,314.1804,0%,
28608,514783,314.16,0%,
28609,477327,314.1498,0%,
28610,861859,314.1396,0%,
28611,798226,314.0988,0%,
28612,800843,314.0988,0%,
28613,932884,314.0886,0%,
28614,968862,314.0886,0%,
28615,335831,314.058,0%,
28616,786644,314.058,0%,
28617,306757,314.0376,0%,
28618,360598,314.0376,0%,
28619,866552,314.0376,0%,
28620,930830,314.0274,0%,
28621,949366,314.0172,0%,
28622,541089,314.007,0%,
28623,736880,314.007,0%,
28624,584509,313.9968,0%,
28625,250808,313.9866,0%,
28626,598994,313.9866,0%,
28627,633375,313.9866,0%,
28628,734029,313.9866,0%,
28629,454362,313.9764,0%,
28630,993642,313.9764,0%,
28631,384589,313.956,0%,
28632,433097,313.9458,0%,
28633,728983,313.9356,0%,
28634,784206,313.9356,0%,
28635,623065,313.9254,0%,
28636,292758,313.8948,0%,
28637,471210,313.854,0%,
28638,717052,313.854,0%,
28639,919549,313.8438,0%,
28640,903487,313.8336,0%,
28641,941710,313.8336,0%,
28642,498867,313.8234,0%,
28643,321800,313.8132,0%,
28644,663674,313.7826,0%,
28645,694150,313.7826,0%,
28646,718320,313.7826,0%,
28647,490322,313.7724,0%,
28648,844433,313.7724,0%,
28649,390909,313.7622,0%,
28650,701147,313.7622,0%,
28651,802873,313.7418,0%,
28652,923486,313.7316,0%,
28653,394567,313.6908,0%,
28654,579953,313.6806,0%,
28655,908327,313.6806,0%,
28656,858102,313.6194,0%,
28657,999555,313.6194,0%,
28658,801395,313.599,0%,
28659,400868,313.5888,0%,
28660,474265,313.5888,0%,
28661,348683,313.5786,0%,
28662,871036,313.5684,0%,
28663,895595,313.548,0%,
28664,432586,313.5378,0%,
28665,443897,313.5174,0%,
28666,686648,313.5174,0%,
28667,743357,313.497,0%,
28668,864136,313.497,0%,
28669,640943,313.4868,0%,
28670,811587,313.4868,0%,
28671,552155,313.4766,0%,
28672,549247,313.4562,0%,
28673,569649,313.446,0%,
28674,617196,313.4358,0%,
28675,967502,313.4358,0%,
28676,901915,313.4154,0%,
28677,554410,313.3848,0%,
28678,960238,313.3644,0%,
28679,792087,313.3542,0%,
28680,978268,313.3542,0%,
28681,712712,313.3338,0%,
28682,941333,313.3338,0%,
28683,983989,313.3134,0%,
28684,906752,313.3032,0%,
28685,421813,313.2726,0%,
28686,685003,313.2522,0%,
28687,903132,313.242,0%,
28688,541782,313.2318,0%,
28689,981190,313.2216,0%,
28690,800317,313.1808,0%,
28691,354149,313.1706,0%,
28692,393608,313.1706,0%,
28693,730205,313.1706,0%,
28694,771067,313.1706,0%,
28695,639705,313.1604,0%,
28696,781727,313.1604,0%,
28697,909543,313.1298,0%,
28698,497500,313.0992,0%,
28699,881499,313.0992,0%,
28700,997454,313.0788,0%,
28701,352508,313.0482,0%,
28702,625550,313.038,0%,
28703,794305,313.038,0%,
28704,894447,313.0176,0%,
28705,827968,313.0074,0%,
28706,330510,312.987,0%,
28707,483585,312.9768,0%,
28708,867566,312.9768,0%,
28709,547407,312.9666,0%,
28710,796105,312.9564,0%,
28711,663495,312.9462,0%,
28712,949824,312.936,0%,
28713,349141,312.9258,0%,
28714,818524,312.9258,0%,
28715,777984,312.9156,0%,
28716,844262,312.9156,0%,
28717,538753,312.9054,0%,
28718,558196,312.9054,0%,
28719,577148,312.9054,0%,
28720,797726,312.9054,0%,
28721,889368,312.8952,0%,
28722,698001,312.8748,0%,
28723,759253,312.8748,0%,
28724,786555,312.8034,0%,
28725,887291,312.8034,0%,
28726,365500,312.783,0%,
28727,399964,312.783,0%,
28728,384723,312.7728,0%,
28729,336105,312.7626,0%,
28730,862275,312.7626,0%,
28731,778332,312.732,0%,
28732,956282,312.7218,0%,
28733,365092,312.7116,0%,
28734,425861,312.7116,0%,
28735,898649,312.7116,0%,
28736,955449,312.7116,0%,
28737,725471,312.7014,0%,
28738,952906,312.6708,0%,
28739,585972,312.6606,0%,
28740,623117,312.6606,0%,
28741,636973,312.6504,0%,
28742,501407,312.6402,0%,
28743,726500,312.6402,0%,
28744,736463,312.6402,0%,
28745,986778,312.6402,0%,
28746,714754,312.63,0%,
28747,932405,312.5994,0%,
28748,821775,312.579,0%,
28749,866981,312.579,0%,
28750,495719,312.5688,0%,
28751,837013,312.5484,0%,
28752,569260,312.5382,0%,
28753,498448,312.528,0%,
28754,638000,312.528,0%,
28755,734767,312.5076,0%,
28756,306604,312.4872,0%,
28757,432539,312.477,0%,
28758,588658,312.477,0%,
28759,847810,312.477,0%,
28760,989311,312.4668,0%,
28761,389666,312.4464,0%,
28762,638129,312.4464,0%,
28763,704855,312.4464,0%,
28764,848446,312.4464,0%,
28765,590817,312.4362,0%,
28766,593337,312.4362,0%,
28767,972381,312.426,0%,
28768,541226,312.4158,0%,
28769,873316,312.4158,0%,
28770,527819,312.4056,0%,
28771,590337,312.3954,0%,
28772,972781,312.3954,0%,
28773,511069,312.3852,0%,
28774,828217,312.3852,0%,
28775,394201,312.375,0%,
28776,987665,312.3444,0%,
28777,486966,312.3342,0%,
28778,603333,312.3138,0%,
28779,814234,312.3138,0%,
28780,978997,312.3138,0%,
28781,918479,312.3036,0%,
28782,565539,312.2832,0%,
28783,885771,312.2832,0%,
28784,738661,312.273,0%,
28785,642281,312.2322,0%,
28786,769915,312.222,0%,
28787,499343,312.1914,0%,
28788,650228,312.1914,0%,
28789,327699,312.1812,0%,
28790,499734,312.171,0%,
28791,337425,312.1404,0%,
28792,604578,312.12,0%,
28793,837768,312.1098,0%,
28794,509358,312.0894,0%,
28795,756332,312.0894,0%,
28796,507473,312.0792,0%,
28797,771853,312.0588,0%,
28798,871181,312.0588,0%,
28799,539244,312.0486,0%,
28800,782049,312.0384,0%,
28801,849260,312.0282,0%,
28802,884954,312.0282,0%,
28803,846423,312.018,0%,
28804,593826,312.0078,0%,
28805,815821,312.0078,0%,
28806,961740,311.9772,0%,
28807,742955,311.9568,0%,
28808,311410,311.9364,0%,
28809,325979,311.9364,0%,
28810,453486,311.9364,0%,
28811,709348,311.9364,0%,
28812,715479,311.9262,0%,
28813,822230,311.9262,0%,
28814,407815,311.916,0%,
28815,445420,311.9058,0%,
28816,894287,311.9058,0%,
28817,959655,311.9058,0%,
28818,539543,311.8956,0%,
28819,589722,311.8956,0%,
28820,877653,311.8956,0%,
28821,305496,311.865,0%,
28822,786960,311.8446,0%,
28823,842800,311.8446,0%,
28824,910141,311.8446,0%,
28825,752895,311.8344,0%,
28826,768419,311.814,0%,
28827,863075,311.814,0%,
28828,762573,311.7936,0%,
28829,443593,311.7834,0%,
28830,681565,311.7732,0%,
28831,481568,311.763,0%,
28832,727251,311.7528,0%,
28833,958797,311.7528,0%,
28834,337631,311.7426,0%,
28835,771573,311.7426,0%,
28836,848336,311.7426,0%,
28837,402682,311.7324,0%,
28838,601234,311.7324,0%,
28839,804699,311.7324,0%,
28840,995145,311.7222,0%,
28841,790661,311.712,0%,
28842,989040,311.712,0%,
28843,659155,311.7018,0%,
28844,713741,311.6916,0%,
28845,406192,311.6814,0%,
28846,672862,311.6814,0%,
28847,423653,311.6406,0%,
28848,455867,311.6406,0%,
28849,881857,311.6406,0%,
28850,698133,311.6202,0%,
28851,772600,311.6202,0%,
28852,407512,311.61,0%,
28853,394664,311.5998,0%,
28854,298236,311.5896,0%,
28855,467164,311.5692,0%,
28856,936073,311.5386,0%,
28857,377475,311.5284,0%,
28858,792583,311.5182,0%,
28859,893904,311.508,0%,
28860,825901,311.4774,0%,
28861,424039,311.4672,0%,
28862,813657,311.4672,0%,
28863,645151,311.457,0%,
28864,809872,311.4366,0%,
28865,422408,311.4264,0%,
28866,869779,311.4162,0%,
28867,275208,311.3754,0%,
28868,450246,311.3754,0%,
28869,320726,311.3448,0%,
28870,649441,311.3448,0%,
28871,254985,311.3244,0%,
28872,612427,311.3244,0%,
28873,640173,311.3142,0%,
28874,939652,311.3142,0%,
28875,517449,311.304,0%,
28876,435643,311.2836,0%,
28877,657971,311.2836,0%,
28878,856475,311.2836,0%,
28879,410504,311.2734,0%,
28880,415666,311.2734,0%,
28881,968339,311.2734,0%,
28882,460188,311.253,0%,
28883,583352,311.2428,0%,
28884,702992,311.2428,0%,
28885,761008,311.2326,0%,
28886,742145,311.2224,0%,
28887,260376,311.2122,0%,
28888,289945,311.202,0%,
28889,492116,311.202,0%,
28890,761237,311.202,0%,
28891,997766,311.202,0%,
28892,276838,311.1918,0%,
28893,873426,311.1816,0%,
28894,814068,311.1204,0%,
28895,709857,311.1,0%,
28896,753919,311.0898,0%,
28897,362321,311.0796,0%,
28898,347282,311.0592,0%,
28899,260596,311.049,0%,
28900,458462,311.049,0%,
28901,851721,311.049,0%,
28902,525067,311.0184,0%,
28903,465478,310.998,0%,
28904,813054,310.9878,0%,
28905,826877,310.9878,0%,
28906,997108,310.9878,0%,
28907,632105,310.9674,0%,
28908,717136,310.9674,0%,
28909,944244,310.9674,0%,
28910,954072,310.9674,0%,
28911,725629,310.9572,0%,
28912,679099,310.947,0%,
28913,327520,310.9266,0%,
28914,965255,310.9266,0%,
28915,808577,310.9062,0%,
28916,909124,310.9062,0%,
28917,709090,310.896,0%,
28918,671998,310.8756,0%,
28919,935031,310.8756,0%,
28920,361615,310.8552,0%,
28921,973616,310.845,0%,
28922,614638,310.8144,0%,
28923,375734,310.8042,0%,
28924,692928,310.8042,0%,
28925,262988,310.794,0%,
28926,567832,310.7838,0%,
28927,501525,310.7736,0%,
28928,535963,310.7634,0%,
28929,851584,310.7634,0%,
28930,555131,310.7328,0%,
28931,824619,310.7328,0%,
28932,733067,310.7226,0%,
28933,362837,310.7124,0%,
28934,276751,310.7022,0%,
28935,784646,310.7022,0%,
28936,544642,310.6818,0%,
28937,595714,310.6818,0%,
28938,810912,310.6716,0%,
28939,408052,310.6614,0%,
28940,738799,310.6614,0%,
28941,332931,310.6512,0%,
28942,624430,310.6512,0%,
28943,675144,310.6512,0%,
28944,281067,310.641,0%,
28945,574492,310.6308,0%,
28946,751501,310.6308,0%,
28947,415638,310.6206,0%,
28948,499797,310.6206,0%,
28949,632170,310.6206,0%,
28950,334732,310.6104,0%,
28951,469639,310.6104,0%,
28952,707859,310.6002,0%,
28953,990890,310.6002,0%,
28954,433455,310.59,0%,
28955,565593,310.5798,0%,
28956,431756,310.5696,0%,
28957,584709,310.5696,0%,
28958,902886,310.5594,0%,
28959,347233,310.5492,0%,
28960,529540,310.5492,0%,
28961,588387,310.5492,0%,
28962,423914,310.4982,0%,
28963,642846,310.4982,0%,
28964,443774,310.488,0%,
28965,644111,310.488,0%,
28966,997481,310.488,0%,
28967,461779,310.4574,0%,
28968,542591,310.4574,0%,
28969,259562,310.4472,0%,
28970,384169,310.4472,0%,
28971,883763,310.4472,0%,
28972,944423,310.4472,0%,
28973,288450,310.437,0%,
28974,906592,310.437,0%,
28975,535389,310.4268,0%,
28976,796540,310.4268,0%,
28977,508334,310.4064,0%,
28978,999272,310.4064,0%,
28979,999271,310.3962,0%,
28980,642928,310.386,0%,
28981,971458,310.386,0%,
28982,447176,310.3758,0%,
28983,405337,310.3656,0%,
28984,729522,310.3656,0%,
28985,506825,310.335,0%,
28986,820081,310.335,0%,
28987,693293,310.2942,0%,
28988,555149,310.2534,0%,
28989,728993,310.233,0%,
28990,576102,310.2228,0%,
28991,772812,310.2228,0%,
28992,806789,310.2126,0%,
28993,477192,310.1718,0%,
28994,859926,310.1514,0%,
28995,592630,310.08,0%,
28996,743069,310.0698,0%,
